Código do alimento,Descrição do alimento,Código da preparação,Descrição da preparação,Energia (kcal),Proteína (g),Lipídios totais (g),Carboidrato (g),Fibra alimentar total (g),Colesterol (mg),AG Saturados (g),AG Mono (g),AG Poli (g),AG Linoléico (g),AG Linolênico (g),AG Trans total(g),Açúcar total (g),Açúcar de adição (g),Cálcio (mg),Magnésio (mg),Manganês (mg),Fósforo (mg),Ferro (mg),Sódio (mg),Sódio de adição (mg),Potássio (mg),Cobre (mg),Zinco (mg),Selênio (mcg),Retinol (mcg),Vitamina A (RAE) (mcg),Tiamina (mg),Riboflavina (mg),Niacina (mg),Niacina (NE) (mg),Piridoxina (mg),Cobalamina (mcg),Folato (DFE) (mcg),Vitamina D (mcg),Vitamina E (mg),Vitamina C (mg),Grupo Alimentar
8300801,Vodka,99.0,Não se aplica,217.153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.017,3.76,0.038,0.94,-,1.88,0.02,0.038,-,-,-,0.006,0.004,0.012,0.012,0.001,-,-,-,-,-,17
8301001,Uísque,99.0,Não se aplica,230.182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.018,3.986,0.04,0.996,-,1.993,0.021,0.04,-,-,-,0.006,0.004,0.013,0.013,0.001,-,-,-,-,-,17
8301002,Whisky,99.0,Não se aplica,230.182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.018,3.986,0.04,0.996,-,1.993,0.021,0.04,-,-,-,0.006,0.004,0.013,0.013,0.001,-,-,-,-,-,17
8301201,Champanhe,99.0,Não se aplica,82,0.07,-,2.6,-,-,-,-,-,-,-,-,0.07,-,9,10,0.117,18,0.27,5,-,71,0.004,0.12,0.1,-,-,0.005,0.015,0.108,0.108,0.05,-,1,-,-,-,17
8301202,Sidra champanhe,99.0,Não se aplica,82,0.07,-,2.6,-,-,-,-,-,-,-,-,0.07,-,9,10,0.117,18,0.27,5,-,71,0.004,0.12,0.1,-,-,0.005,0.015,0.108,0.108,0.05,-,1,-,-,-,17
8301501,Martini,99.0,Não se aplica,194.436,0.014,-,0.529,-,-,-,-,-,-,-,-,0.005,-,1.622,2.434,0.041,7.733,0.124,1.578,-,27.291,0.018,0.059,0.041,-,0.017,0.006,0.009,0.055,0.055,0.012,-,0.203,-,-,-,17
8301601,Conhaque,99.0,Não se aplica,231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.018,4,0.04,1,-,2,0.021,0.04,-,-,-,0.006,0.004,0.013,0.013,0.001,-,-,-,-,-,17
8301701,Drink dreher,99.0,Não se aplica,216,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17
8301901,Licor de qualquer sabor,99.0,Não se aplica,282.649,-,-,33.639,-,-,-,-,-,-,-,-,28.265,-,0.995,-,0.016,0.995,0.06,1.99,-,1.99,0.08,0.07,0.498,-,-,-,-,-,-,-,-,-,-,-,-,17
8302409,Cajuína,99.0,Não se aplica,45,0.8,-,11.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17
8302415,Vinho,99.0,Não se aplica,84.504,0.07,-,2.595,-,-,-,-,-,-,-,-,0.023,-,7.953,11.93,0.131,22.866,0.457,3.977,-,126.258,0.011,0.139,0.199,-,0.083,0.005,0.031,0.223,0.223,0.057,-,0.994,-,-,-,17
8302416,Catuaba,99.0,Não se aplica,216,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17
8302901,Coquetel de frutas,99.0,Não se aplica,187.38,0.541,3.693,22.144,0.32,-,3.232,0.161,0.058,0.05,0.008,-,20.778,15.742,7.074,8.258,0.366,17.535,0.39,1.602,-,92.644,0.076,0.161,0.244,-,0.111,0.031,0.013,0.185,0.259,0.05,-,10.393,-,0.025,4.727,17
8303101,Caipirinha,99.0,Não se aplica,143.899,0.104,0.1,37.897,0.104,-,0.01,0.003,0.022,0.016,0.006,-,32.076,36.213,5.747,2.547,0.005,2.339,0.036,14.382,-,27.169,0.013,0.073,0.272,-,0.184,0.018,0.007,0.051,0.051,0.011,-,2.599,-,0.039,6.446,17
8303501,Bebida alcoólica ,99.0,Não se aplica,216,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17
8303615,Vinho orgânico,99.0,Não se aplica,84.504,0.07,-,2.595,-,-,-,-,-,-,-,-,0.023,-,7.953,11.93,0.131,22.866,0.457,3.977,-,126.258,0.011,0.139,0.199,-,0.083,0.005,0.031,0.223,0.223,0.057,-,0.994,-,-,-,17
8304301,Cerveja (com ou sem álcool) light,99.0,Não se aplica,29,0.24,-,1.64,-,-,-,-,-,-,-,-,0.09,-,4,5,0.006,12,0.03,4,-,21,0.006,0.01,0.4,-,-,0.005,0.015,0.391,0.391,0.034,0.02,6,-,-,-,17
8304502,Caxiri (aguardente de mandioca),99.0,Não se aplica,216,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17
8400101,Azeite de oliva,99.0,Não se aplica,887.805,-,100.43,-,-,-,13.867,73.275,10.568,9.804,0.764,0.161,-,-,1.004,-,-,-,0.562,2.009,-,1.004,-,-,-,-,-,-,-,-,-,-,-,-,-,14.412,-,18
8400301,Óleo de soja,99.0,Não se aplica,879.734,-,99.517,-,-,-,15.574,22.673,57.461,50.706,6.756,0.53,-,-,-,-,-,-,0.05,-,-,-,-,0.01,45.609,-,-,-,-,-,-,-,-,-,-,8.141,-,18
8401801,Banha suína,99.0,Não se aplica,902,-,100,-,-,95,39.2,45.1,11.2,10.2,1,1.08,-,-,-,-,-,-,-,-,-,-,0.07,0.11,0.2,-,-,-,-,-,-,0.02,-,-,-,0.6,-,18
8403001,Banha bovina,99.0,Não se aplica,680,10.65,70.33,-,-,95,28.5,30.45,2.66,1.62,1.04,3.38,-,-,19,6,-,64,1.08,23,-,99,0.04,1.24,8.3,-,-,0.03,0.046,1.528,2.695,0.14,0.9,-,-,-,-,18
8403201,Óleo não especificado,99.0,Não se aplica,879.734,-,99.517,-,-,-,15.574,22.673,57.461,50.706,6.756,0.53,-,-,-,-,-,-,0.05,-,-,-,-,0.01,45.609,-,-,-,-,-,-,-,-,-,-,8.141,-,18
8403501,Óleo de dendê,99.0,Não se aplica,857.84,-,99.517,-,-,-,81.107,11.345,1.592,1.592,-,0.174,-,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,3.792,-,18
8500201,Salgadinho,99.0,Não se aplica,274.6,13.409,16.878,16.544,0.876,107.652,4.606,5.489,5.366,4.717,0.593,0.432,2.679,1.819,84.478,19.5,0.184,154.245,2.049,165.159,-,213.105,0.08,2.485,21.361,43.723,48.168,0.225,0.265,3.011,4.623,0.19,1.27,50.528,0.644,1.008,1.647,19
8500202,"Pastel (queijo, carne, palmito, etc.)",99.0,Não se aplica,319.807,10.384,15.676,33.513,1.447,61.192,3.161,4.244,7.28,6.412,0.809,0.068,0.363,-,18.339,16.773,0.31,108.948,2.475,413.195,100,127.612,0.094,0.925,30.806,19.178,20.353,0.421,0.303,3.33,5.464,0.1,0.28,92.196,0.491,1.212,1.185,19
8500203,Croquete ,99.0,Não se aplica,274.6,13.409,16.878,16.544,0.876,107.652,4.606,5.489,5.366,4.717,0.593,0.432,2.679,1.819,84.478,19.5,0.184,154.245,2.049,165.159,-,213.105,0.08,2.485,21.361,43.723,48.168,0.225,0.265,3.011,4.623,0.19,1.27,50.528,0.644,1.008,1.647,19
8500205,Coxinha ,99.0,Não se aplica,274.6,13.409,16.878,16.544,0.876,107.652,4.606,5.489,5.366,4.717,0.593,0.432,2.679,1.819,84.478,19.5,0.184,154.245,2.049,165.159,-,213.105,0.08,2.485,21.361,43.723,48.168,0.225,0.265,3.011,4.623,0.19,1.27,50.528,0.644,1.008,1.647,19
8500206,"Empada (queijo, carne, camarão, etc.)",99.0,Não se aplica,153.963,7.887,7.908,12.471,1.03,17.316,2.707,3.109,1.589,1.462,0.088,0.734,1.217,-,12.562,11.321,0.188,74.337,1.056,193.954,-,136.563,0.071,0.43,8.464,1.437,80.471,0.153,0.109,3.624,5.024,0.132,0.104,33.268,0.032,0.216,1.783,19
8500207,"Rissole  (queijo, carne, camarão, etc.)",99.0,Não se aplica,274.6,13.409,16.878,16.544,0.876,107.652,4.606,5.489,5.366,4.717,0.593,0.432,2.679,1.819,84.478,19.5,0.184,154.245,2.049,165.159,-,213.105,0.08,2.485,21.361,43.723,48.168,0.225,0.265,3.011,4.623,0.19,1.27,50.528,0.644,1.008,1.647,19
8500209,Acarajé,99.0,Não se aplica,289,8.3,19.9,19.1,9.4,25,9.1,7.8,2.1,2.01,0.12,-,-,-,124,51,0.59,142,1.9,305,-,354,0.23,1.2,-,-,-,0.06,-,-,-,-,-,-,-,-,-,19
8500210,Torresmo ,99.0,Não se aplica,544,61.3,31.3,-,-,95,11.37,14.78,3.64,3.35,0.26,0.31,-,-,30,11,0.069,85,0.88,1838,-,127,0.094,0.56,41,12,12,0.099,0.283,1.549,3.516,0.023,0.64,-,-,0.53,0.5,19
8500211,Quibe ,99.0,Não se aplica,274.6,13.409,16.878,16.544,0.876,107.652,4.606,5.489,5.366,4.717,0.593,0.432,2.679,1.819,84.478,19.5,0.184,154.245,2.049,165.159,-,213.105,0.08,2.485,21.361,43.723,48.168,0.225,0.265,3.011,4.623,0.19,1.27,50.528,0.644,1.008,1.647,19
8500212,Abará (Bahia),99.0,Não se aplica,289,8.3,19.9,19.1,9.4,25,9.1,7.8,2.1,2.01,0.12,-,-,-,124,51,0.59,142,1.9,305,-,354,0.23,1.2,-,-,-,0.06,-,-,-,-,-,-,-,-,-,19
8500213,Paçoca de carne de sol,99.0,Não se aplica,354.00202,13.443,13.42851,43.95,3.2,47,5.45222,4.63119,1.91183,1.64898,0.24528,0.0159,-,-,38.61,24.14,0.0094,59.54,1.4445,913.71,-,210.42,0.054099999999999995,3.8193,1.36827,-,-,0.07,0.028199999999999996,-,-,-,-,-,-,0.24423,-,19
8500215,Angu frito,99.0,Não se aplica,74.596,1.454,1.781,13,0.261,4.202,1.029,0.46,0.144,0.135,0.009,0.064,0.521,-,3.43,5.284,0.018,12.39,0.641,250.515,-,22.89,0.021,0.078,2.796,13.113,13.39,0.105,0.063,0.811,0.983,0.024,0.003,39.496,0.027,0.065,-,19
8500217,Angu de milho ,99.0,Não se aplica,60.584,1.437,0.196,12.999,0.261,-,0.025,0.049,0.084,0.082,0.002,-,0.519,-,2.961,5.245,0.018,11.921,0.641,239.259,-,22.421,0.021,0.076,2.777,-,0.02,0.105,0.062,0.81,0.979,0.024,-,39.437,-,0.02,-,19
8500218,Polenta ,99.0,Não se aplica,74.596,1.454,1.781,13,0.261,4.202,1.029,0.46,0.144,0.135,0.009,0.064,0.521,-,3.43,5.284,0.018,12.39,0.641,250.515,-,22.89,0.021,0.078,2.796,13.113,13.39,0.105,0.063,0.811,0.983,0.024,0.003,39.496,0.027,0.065,-,19
8500222,Esfirra ,99.0,Não se aplica,359.422,9.758,18.882,37.51,1.457,53.944,11.726,4.953,0.856,0.749,0.107,0.656,0.7,-,240.033,16.105,0.329,183.365,2.462,821.947,-,71.721,0.076,0.886,19.861,149.761,153.021,0.38,0.3,2.849,4.985,0.035,0.186,99.732,0.26,0.448,-,19
8500223,Esfirra de carne ,99.0,Não se aplica,346.452,11.895,21.378,26.195,1.075,67.244,12.014,6.611,0.875,0.774,0.083,0.969,0.133,-,20.682,14.555,0.262,107.973,2.431,224.209,-,156.629,0.088,2.216,18.098,127.086,129.577,0.281,0.232,3.646,5.047,0.143,0.91,72.398,0.375,0.603,-,19
8500224,Esfirra de queijo ,99.0,Não se aplica,359.422,9.758,18.882,37.51,1.457,53.944,11.726,4.953,0.856,0.749,0.107,0.656,0.7,-,240.033,16.105,0.329,183.365,2.462,821.947,-,71.721,0.076,0.886,19.861,149.761,153.021,0.38,0.3,2.849,4.985,0.035,0.186,99.732,0.26,0.448,-,19
8500225,Esfirra de ricota ,99.0,Não se aplica,320.394,7.544,15.254,38.088,1.457,41.369,9.42,3.931,0.744,0.668,0.076,0.58,0.468,-,174.336,14.804,0.33,133.713,2.514,759.068,-,82.562,0.079,0.643,19.991,130.898,133.381,0.381,0.282,2.846,4.349,0.026,0.09,100.816,0.232,0.418,-,19
8500226,Esfirra de frango ,99.0,Não se aplica,222.391,9.47,12.708,17.322,0.775,42.425,6.606,3.833,1.314,1.187,0.08,0.41,0.462,-,18.196,11.125,0.229,82.283,1.344,539.296,-,125.583,0.085,0.774,12.175,76.26,77.711,0.174,0.144,3.959,5.776,0.139,0.136,41.689,0.198,0.384,-,19
8500227,Enroladinho ,99.0,Não se aplica,274.6,13.409,16.878,16.544,0.876,107.652,4.606,5.489,5.366,4.717,0.593,0.432,2.679,1.819,84.478,19.5,0.184,154.245,2.049,165.159,-,213.105,0.08,2.485,21.361,43.723,48.168,0.225,0.265,3.011,4.623,0.19,1.27,50.528,0.644,1.008,1.647,19
8500228,Bolinho de aipim,99.0,Não se aplica,212.637,6.28,13.112,18.514,2.723,15.915,2.913,3.76,5.597,4.937,0.65,0.164,2.747,-,29.982,26.225,0.285,89.764,1.285,398.225,-,333.125,0.13,1.359,9.686,2.786,17.802,0.086,0.081,1.316,2.16,0.22,0.42,36.214,0.218,1.559,10.857,19
8500232,Bolinho de bacalhau,99.0,Não se aplica,214.013,16.7,12.746,7.686,0.834,74.796,2.48,3.48,6.015,5.181,0.659,0.626,0.68,-,48.92,25.861,0.075,184.309,0.958,377.435,-,165.211,0.094,0.633,41.397,41.032,46.999,0.055,0.132,2.098,5.298,0.196,0.302,10.482,0.114,1.443,4.36,19
8500302,Cachorro-quente ,99.0,Não se aplica,272.469,8.729,15.22,24.8,1.086,23.59,5.321,6.225,2.222,1.917,0.242,0.652,5.813,5.502,70.414,16.558,0.15,69.344,1.888,868.335,-,123.953,0.131,0.93,14.432,5.787,9.432,0.226,0.188,2.852,4.377,0.105,0.351,74.199,0.141,0.219,1.198,19
8500303,Hambúrguer (sanduíche),99.0,Não se aplica,267.164,13.08,9.216,32.357,1.684,23.714,3.285,3.536,1.409,1.201,0.198,0.691,6.235,4.768,92.997,24.306,0.216,101.466,2.711,472.532,-,221.58,0.182,2.161,18.504,-,4.09,0.278,0.253,3.727,6.123,0.18,0.971,103.04,0.1,0.29,2.178,19
8500304,Cheeseburger ,99.0,Não se aplica,279.85,14.147,11.808,28.739,1.486,31.983,5.215,4.173,1.36,1.131,0.22,0.699,5.653,4.207,146.997,24.623,0.192,149.882,2.415,592.116,-,215.394,0.163,2.241,18.021,29.059,33.472,0.248,0.265,3.297,6.044,0.167,0.939,91.859,0.113,0.287,1.922,19
8500305,Eggsburger ,99.0,Não se aplica,269.437,13.281,16.103,17.421,0.636,148.586,3.714,4.859,5.952,5.255,0.629,0.405,4.559,3.688,60.168,16.201,0.102,121.638,2.096,461.194,-,177.977,0.108,2.191,20.919,56.405,61.557,0.148,0.303,2.659,4.568,0.21,1.033,64.858,0.513,1.186,1.52,19
8500307,Bauru ,99.0,Não se aplica,229.465,13.667,12.998,13.965,0.783,35.152,4.478,4.179,3.746,3.267,0.478,0.296,2.31,1.795,106.835,18.643,0.111,186.113,1.462,890.087,-,234.265,0.123,1.46,14.207,33.865,41.416,0.387,0.254,3.44,6.027,0.189,0.413,50.852,0.339,0.56,1.624,19
8500308,Americano,99.0,Não se aplica,236.679,10.054,14.215,16.848,0.996,127.499,3.96,4.01,5.174,4.534,0.589,0.29,2.254,1.274,118.494,16.205,0.195,146.266,1.73,474.557,-,154.095,0.106,1.003,20.285,62.866,102.669,0.238,0.305,2.05,4.051,0.11,0.43,70.809,0.432,1.071,3.093,19
8500313,Misto-quente ou frio ,99.0,Não se aplica,265.417,16.289,13.777,18.299,0.851,42.625,6.029,5.145,1.948,1.674,0.273,1.254,1.818,1.464,168.755,22.532,0.188,252.018,1.903,1175.678,-,235.316,0.153,1.833,16.992,77.165,79.894,0.461,0.322,4.043,7.253,0.169,0.426,63.487,0.364,0.361,0.007,19
8500315,Sanduíche de queijo prato,99.0,Não se aplica,329.293,12.219,17.242,31.086,1.446,32.107,8.11,5.707,2.345,2.045,0.3,2.111,3.088,2.487,281.215,23.248,0.291,236.17,2.318,972.555,-,120.358,0.16,1.427,15.34,131.087,135.724,0.284,0.322,2.666,5.41,0.075,0.245,105.802,0.072,0.401,0.011,19
8500316,Sanduíche de salame,99.0,Não se aplica,282.988,8.965,13.744,30.268,1.395,22.659,3.979,5.676,2.833,2.574,0.207,1.876,3.164,3.192,96.691,17.364,0.282,98.272,2.577,839.123,-,110.334,0.179,1.104,15.544,48.834,51.056,0.315,0.266,3.537,5.302,0.104,0.44,100.209,0.163,0.348,0.011,19
8500317,Sanduíche de presunto,99.0,Não se aplica,230.333,10.968,12.15,18.729,1.106,24.732,2.532,3.74,5.128,4.535,0.593,0.26,1.925,1.704,63.463,17.849,0.201,141.518,1.857,844.22,-,223.881,0.15,1.18,13.421,7.801,11.461,0.428,0.25,3.798,5.789,0.208,0.282,67.94,0.314,0.739,0.495,19
8500318,Sanduíche de queijo prato com presunto,99.0,Não se aplica,265.417,16.289,13.777,18.299,0.851,42.625,6.029,5.145,1.948,1.674,0.273,1.254,1.818,1.464,168.755,22.532,0.188,252.018,1.903,1175.678,-,235.316,0.153,1.833,16.992,77.165,79.894,0.461,0.322,4.043,7.253,0.169,0.426,63.487,0.364,0.361,0.007,19
8500319,Sanduíche de mortadela,99.0,Não se aplica,315.972,8.602,16.559,32.814,1.446,25.617,5.38,7.018,2.865,2.579,0.268,2.046,3.466,4.762,103.262,18.808,0.379,104.669,2.663,824.317,-,138.46,0.186,1.215,14.657,46.722,49.025,0.327,0.253,3.773,5.396,0.184,0.375,104.435,0.102,0.309,3.769,19
8500320,Sanduíche de queijo minas,99.0,Não se aplica,329.293,12.219,17.242,31.086,1.446,32.107,8.11,5.707,2.345,2.045,0.3,2.111,3.088,2.487,281.215,23.248,0.291,236.17,2.318,972.555,-,120.358,0.16,1.427,15.34,131.087,135.724,0.284,0.322,2.666,5.41,0.075,0.245,105.802,0.072,0.401,0.011,19
8500321,Cheese egg,99.0,Não se aplica,279.85,14.147,11.808,28.739,1.486,31.983,5.215,4.173,1.36,1.131,0.22,0.699,5.653,4.207,146.997,24.623,0.192,149.882,2.415,592.116,-,215.394,0.163,2.241,18.021,29.059,33.472,0.248,0.265,3.297,6.044,0.167,0.939,91.859,0.113,0.287,1.922,19
8500322,Cheese tudo,99.0,Não se aplica,279.85,14.147,11.808,28.739,1.486,31.983,5.215,4.173,1.36,1.131,0.22,0.699,5.653,4.207,146.997,24.623,0.192,149.882,2.415,592.116,-,215.394,0.163,2.241,18.021,29.059,33.472,0.248,0.265,3.297,6.044,0.167,0.939,91.859,0.113,0.287,1.922,19
8500323,Sanduíche natural,99.0,Não se aplica,245.583,11.213,10.838,25.576,1.471,26.282,1.958,2.85,4.999,4.409,0.525,0.373,3.811,3.319,81.834,20.068,0.249,103.372,2.218,436.027,-,147.941,0.148,0.941,14.148,11.496,18.898,0.238,0.212,4.416,6.594,0.222,0.115,86.721,0.13,0.737,2.125,19
8500401,Suco ,99.0,Não se aplica,41.826,0.588,0.139,9.809,0.309,-,0.018,0.025,0.034,0.027,0.007,-,8.116,-,7.967,10.954,0.014,13.942,0.438,1.992,-,174.274,0.057,0.07,0.1,-,8.755,0.06,0.028,0.313,0.346,0.088,-,17.925,-,0.199,34.257,19
8500402,Suco de abacaxi ,99.0,Não se aplica,53.206,0.361,0.12,12.92,0.201,-,0.008,0.014,0.042,0.024,0.018,-,10.029,-,13.05,12.047,0.506,8.031,0.311,2.008,-,130.505,0.069,0.11,0.1,-,0.251,0.058,0.021,0.2,0.2,0.1,-,18.07,-,0.02,10.039,19
8500403,Suco de acerola ,99.0,Não se aplica,23.056,0.401,0.301,4.812,0.301,-,0.068,0.082,0.09,0.046,0.044,-,4.411,-,10.024,12.029,0.066,9.022,0.501,3.007,-,97.237,0.086,0.1,0.1,-,25.479,0.02,0.06,0.401,0.401,0.004,-,14.034,-,0.18,1603.912,19
8500404,Suco de beterraba ,99.0,Não se aplica,30.772,0.811,0.117,7.108,0.757,-,0.021,0.009,0.053,0.046,0.006,-,4.706,-,17.144,11.734,0.123,31.27,0.39,28.028,-,222.579,0.038,0.158,0.467,-,602.419,0.061,0.04,0.285,0.432,0.145,-,12.664,-,0.736,5.81,19
8500405,Suco de cupuaçu ,99.0,Não se aplica,24.5,0.6,0.5,5.2,1.55,-,0.2,0.1,0.05,0.015,0.045,-,-,-,6.5,9,0.035,10.5,0.25,1.5,-,165.5,0.035,0.15,-,-,-,0.185,0.02,2.17,-,0.035,-,-,-,-,12.25,19
8500406,Suco de goiaba ,99.0,Não se aplica,62.284,0.371,0.138,15.619,0.785,-,0.04,0.013,0.058,0.042,0.016,-,14.809,13.536,2.753,3.199,0.022,5.817,0.039,0.291,-,60.91,0.033,0.033,0.168,-,4.532,0.01,0.008,0.158,0.211,0.016,-,7.125,-,0.106,33.199,19
8500407,Suco de laranja ,99.0,Não se aplica,41.826,0.588,0.139,9.809,0.309,-,0.018,0.025,0.034,0.027,0.007,-,8.116,-,7.967,10.954,0.014,13.942,0.438,1.992,-,174.274,0.057,0.07,0.1,-,8.755,0.06,0.028,0.313,0.346,0.088,-,17.925,-,0.199,34.257,19
8500408,Suco de laranja com banana ,99.0,Não se aplica,56.799,0.756,0.198,13.84,0.933,-,0.044,0.028,0.046,0.034,0.013,-,9.69,-,7.661,15.851,0.082,16.907,0.417,1.849,-,233.27,0.066,0.095,0.343,-,7.815,0.056,0.041,0.425,0.491,0.167,-,19.549,-,0.193,29.562,19
8500409,Suco de laranja e beterraba ,99.0,Não se aplica,30.772,0.811,0.117,7.108,0.757,-,0.021,0.009,0.053,0.046,0.006,-,4.706,-,17.144,11.734,0.123,31.27,0.39,28.028,-,222.579,0.038,0.158,0.467,-,602.419,0.061,0.04,0.285,0.432,0.145,-,12.664,-,0.736,5.81,19
8500410,Suco de laranja e cenoura ,99.0,Não se aplica,30.772,0.811,0.117,7.108,0.757,-,0.021,0.009,0.053,0.046,0.006,-,4.706,-,17.144,11.734,0.123,31.27,0.39,28.028,-,222.579,0.038,0.158,0.467,-,602.419,0.061,0.04,0.285,0.432,0.145,-,12.664,-,0.736,5.81,19
8500411,Suco de laranja cenoura e beterraba,99.0,Não se aplica,30.772,0.811,0.117,7.108,0.757,-,0.021,0.009,0.053,0.046,0.006,-,4.706,-,17.144,11.734,0.123,31.27,0.39,28.028,-,222.579,0.038,0.158,0.467,-,602.419,0.061,0.04,0.285,0.432,0.145,-,12.664,-,0.736,5.81,19
8500412,Suco de mamão ,99.0,Não se aplica,57.13,0.17,0.15,14.543,0.601,-,0.047,0.041,0.035,0.007,0.028,-,10.604,-,10.023,3.007,0.013,-,0.341,5.011,-,31.071,0.013,0.15,0.301,-,18.083,0.006,0.004,0.15,0.15,0.009,-,2.005,-,0.241,3.007,19
8500413,Suco de manga ,99.0,Não se aplica,50.862,0.11,0.06,13.084,0.299,-,0.014,0.022,0.011,0.003,0.008,-,12.416,9.428,16.954,2.992,0.028,1.995,0.359,4.986,-,23.935,0.015,0.02,0.399,-,34.49,0.003,0.003,0.08,0.113,0.015,-,6.981,-,0.209,15.159,19
8500414,Suco de maracujá ,99.0,Não se aplica,60.137,0.672,0.18,14.483,0.2,-,0.015,0.022,0.106,0.105,-,-,11.436,-,4.009,17.039,0.013,25.057,0.361,6.014,-,278.633,0.05,0.06,0.1,-,47.274,-,0.101,2.245,2.245,0.06,-,8.018,-,0.01,18.241,19
8500415,Suco de melão ,99.0,Não se aplica,31.79,0.646,0.159,8.001,0.424,-,0.017,0.039,0.053,0.053,-,-,6.581,-,7.418,10.597,0.04,11.656,0.254,1.06,-,118.684,0.045,0.106,0.424,-,9.066,0.035,0.022,0.189,0.312,0.048,-,3.179,-,0.053,8.583,19
8500416,Suco de morango ,99.0,Não se aplica,59.209,0.569,0.095,14.509,0.228,-,0.024,0.006,0.031,0.022,0.009,-,14.454,-,9.492,10.227,0.363,11.9,0.252,2.873,-,133.743,0.029,0.056,0.12,-,0.429,0.026,0.036,0.271,0.28,0.064,-,4.416,-,0.019,4.038,19
8500417,Suco de pêssego ,99.0,Não se aplica,53.993,0.27,0.02,13.918,0.6,-,0.002,0.008,0.011,0.01,-,-,13.238,9.297,4.999,3.999,0.019,5.999,0.19,6.999,-,39.995,0.069,0.08,0.2,-,12.873,0.003,0.014,0.288,0.288,0.007,-,1,-,0.29,5.299,19
8500418,Suco de pêssego em calda ,99.0,Não se aplica,53.993,0.27,0.02,13.918,0.6,-,0.002,0.008,0.011,0.01,-,-,13.238,9.297,4.999,3.999,0.019,5.999,0.19,6.999,-,39.995,0.069,0.08,0.2,-,12.873,0.003,0.014,0.288,0.288,0.007,-,1,-,0.29,5.299,19
8500501,Vitamina ,99.0,Não se aplica,92.781,2.472,2.311,16.393,0.621,6.867,1.307,0.565,0.151,0.093,0.058,0.08,14.36,7.832,78.871,13.318,0.067,67.747,0.084,27.707,-,183.889,0.026,0.311,2.827,19.228,20.281,0.038,0.145,0.232,1.127,0.112,0.302,8.212,0.687,0.072,2.079,19
8500503,Vitamina de banana ,99.0,Não se aplica,92.781,2.472,2.311,16.393,0.621,6.867,1.307,0.565,0.151,0.093,0.058,0.08,14.36,7.832,78.871,13.318,0.067,67.747,0.084,27.707,-,183.889,0.026,0.311,2.827,19.228,20.281,0.038,0.145,0.232,1.127,0.112,0.302,8.212,0.687,0.072,2.079,19
8500504,Vitamina de banana com aveia ,99.0,Não se aplica,108.457,3.058,2.539,19.203,1.145,6.474,1.294,0.643,0.27,0.21,0.06,0.075,13.593,7.383,77.233,20.198,0.264,86.574,0.314,26.453,-,193.404,0.046,0.494,4.265,18.126,19.119,0.061,0.145,0.281,1.292,0.112,0.285,9.514,0.647,0.091,1.96,19
8500505,Vitamina de mamão ,99.0,Não se aplica,80.591,2.42,2.342,12.95,0.379,7.116,1.336,0.586,0.145,0.087,0.059,0.083,12.428,7.665,85.552,9.225,0.004,65.813,0.043,29.098,-,156.101,0.011,0.299,2.806,19.926,31.757,0.037,0.138,0.147,1.065,0.03,0.313,11.57,0.712,0.197,13.029,19
8500506,Vitamina de abacate ,99.0,Não se aplica,100.188,2.744,4.635,12.804,1.338,6.867,1.749,1.875,0.534,0.46,0.074,0.08,12.017,7.832,80.066,12.601,0.025,72.047,0.062,27.946,-,182.216,0.082,0.37,2.683,19.228,21.196,0.035,0.14,0.234,1.204,0.043,0.302,11.796,0.687,0.677,4.157,19
8500507,Vitamina de morango ,99.0,Não se aplica,74.607,1.959,1.827,13.274,0.799,5.251,0.985,0.444,0.164,0.099,0.065,0.061,12.546,7.832,65.81,10.445,0.156,57.375,0.18,21.405,-,136.374,0.025,0.266,2.15,14.704,15.156,0.033,0.106,0.21,0.92,0.038,0.231,12.214,0.525,0.143,23.491,19
8500508,Vitamina mista,99.0,Não se aplica,83.164,1.805,1.651,16.199,0.769,4.836,0.923,0.402,0.113,0.07,0.044,0.056,14.264,7.748,59.341,9.761,0.039,49.206,0.07,19.831,-,158.11,0.022,0.228,2.017,13.54,21.475,0.032,0.107,0.183,0.824,0.066,0.213,9.37,0.484,0.146,9.634,19
