AG Linoléico (g),AG Linolênico (g),AG Mono (g),AG Poli (g),AG Saturados (g),AG Trans total(g),Açúcar de adição (g),Açúcar total (g),Carboidrato (g),Cobalamina (mcg),Cobre (mg),Colesterol (mg),Cálcio (mg),Código da preparação,Energia (kcal),Ferro (mg),Fibra alimentar total (g),Folato (DFE) (mcg),Fósforo (mg),Lipídios totais (g),Magnésio (mg),Manganês (mg),Niacina (NE) (mg),Niacina (mg),Piridoxina (mg),Potássio (mg),Proteína (g),Retinol (mcg),Riboflavina (mg),Selênio (mcg),Sódio (mg),Sódio de adição (mg),Tiamina (mg),Vitamina A (RAE) (mcg),Vitamina C (mg),Vitamina D (mcg),Vitamina E (mg),Zinco (mg),Grupo Alimentar
-0.4300706341432381,-0.1645965436484839,-0.5378971549651212,-0.436016186812566,-0.5439395907043332,-0.2554667409292217,-0.3598527624709684,-0.48832024278941333,-0.47615326203241576,-0.19473522986338948,-0.12851184525938383,-0.34307953369743444,-0.3656035019885042,0.7169270046451219,-1.0604451517518423,-0.41405741235373733,-0.19935647694517086,-0.17954966855693366,-0.8050913939236265,-0.6698496834700864,-0.2111342758692786,-0.15471170993629904,-0.684386151677957,-0.5022912989260676,-0.6337400147310047,-0.3056144096933639,-0.9053143394817667,-0.1560960522544753,-0.3104476222184032,-0.1703988640206594,-0.5177080889266953,-0.6726184793275534,-0.28011626167201104,-0.037700946771224084,19.651373773179582,-0.3062518876873657,-0.31810615060155994,-0.21306815183596284,Frutas
-0.3704157299627317,-0.1645965436484839,-0.54316651719734,-0.3839086729913647,-0.551183291549991,-0.2554667409292217,-0.3598527624709684,0.09981758120865403,-0.17962587376429445,-0.19473522986338948,-0.08889241916471867,-0.34307953369743444,-0.22464288638943353,0.7169270046451219,-0.8681962723515831,-0.38563843331145836,0.24606993695677729,-0.08960019366253928,-0.6395480932000898,-0.6529779668901753,-0.22941221234846398,-0.14931975014212678,-0.6443748510266284,-0.5195141790392099,-0.4264390025977173,0.2742517570971109,-0.8302296881463408,-0.1560960522544753,-0.37630133249183007,-0.17456157651089269,-0.5272671242196645,-0.6726184793275534,-0.2565267494432615,-0.1853709553155896,0.9557392612374608,-0.3062518876873657,0.24418693209201986,-0.20696214694379486,Frutas
-0.41515690809811145,-0.186197246724742,-0.5343842468103088,-0.4334108111215059,-0.5022883108418004,-0.2554667409292217,-0.3598527624709684,-0.48832024278941333,-0.16941546154272355,-0.19473522986338948,-0.12851184525938383,-0.34307953369743444,-0.4040473062427962,0.7169270046451219,-0.8615670006481259,-0.41405741235373733,-0.05869550413402937,-0.29403081842252654,-0.7403135805970251,-0.6391738351429751,-0.37563570418194697,-0.16010366973047124,-0.7686204688386488,-0.6171104996803499,-0.46789920502437476,-0.36849146392365634,-0.8647280414626175,-0.1560960522544753,-0.3543500957340211,-0.1766429327560093,-0.5344364006893915,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.01625915114441246,-0.3062518876873657,-0.38005369361017466,-0.21306815183596284,Frutas
0.17840938849792734,-0.17539689518661294,-0.4641260837140595,0.08766432709050671,-0.4660698066135109,-0.2554667409292217,-0.3598527624709684,-0.48832024278941333,0.17944028936094866,-0.19473522986338948,0.9313078027729089,-0.34307953369743444,0.5250112965692606,0.7169270046451219,-0.43729361162686436,-0.23320936390287136,-0.17591298147664733,-0.29403081842252654,0.23135361930199433,-0.393767048526083,0.647928738652434,0.07714256121310713,-0.7686204688386488,-0.6171104996803499,0.15400383137548762,1.3466548486915433,-0.4994513592902752,-0.1560960522544753,-0.39825256924963903,-0.1766429327560093,-0.5320466418661491,-0.6726184793275534,-0.02063162715576574,-0.19085146561812755,0.02502718918734186,-0.3062518876873657,-0.38005369361017466,-0.13674309068386328,Frutas
-0.38950529930049377,-0.10627464534258702,-0.5436934534205619,-0.3865140486824248,-0.5540807718882542,-0.2554667409292217,-0.3598527624709684,-0.16835228502903782,-0.3944699642598487,-0.19473522986338948,-0.05422542133188665,-0.34307953369743444,-0.25667938993467687,0.7169270046451219,-0.9875231630138129,-0.30554858328321777,0.7852703327328198,-0.08960019366253928,-0.7259185109688916,-0.6552786555147085,-0.17457840291090784,0.1450812546196773,-0.6325820466241315,-0.431677490462184,-0.5508196098776897,-0.24972369482199283,-0.8048632518843726,-0.12978608480538378,-0.38508182719495365,-0.17248022026577606,-0.5320466418661491,-0.6726184793275534,-0.28011626167201104,-0.17735017153102078,0.10995908929837932,-0.3062518876873657,0.30136927948458725,-0.14742859924515722,Frutas
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,6.2137155942536975,6.062499154718603,3.4501756710041582,-0.19473522986338948,-0.2176555539723804,-0.34307953369743444,-0.43608380978803957,0.7169270046451219,1.2929463029754678,-0.46314473979040094,-0.4572349270989304,-0.29403081842252654,-0.8842642768783614,-0.6928565697154202,-0.5401371324946154,-0.20323934808384914,-0.7686204688386488,-0.6171104996803499,-0.6752002171576622,-0.8086308435357035,-0.9459006375009159,-0.1560960522544753,-0.39825256924963903,-0.1703988640206594,-0.5344364006893915,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.22833316406638277,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,6.089450299252602,5.873009933831823,3.369768674759287,-0.19473522986338948,-0.17110272831114884,-0.34307953369743444,0.08931484835395118,0.7169270046451219,1.2465414010512674,-0.282296691339535,-0.4572349270989304,-0.285853593432127,-0.8554741376220941,-0.6928565697154202,-0.37563570418194697,-0.16873080540114682,-0.7454560316194586,-0.5855352194729223,-0.5052133872083665,-0.35102561552635286,-0.9337247480951713,-0.1560960522544753,-0.4421550427652569,-0.1641547952853095,-0.4675231536386064,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.2237536603972568,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,3.6376763042309683,2.2786157853843263,2.4555113470861265,-0.19473522986338948,0.6143523940155877,-0.34307953369743444,0.21105356182587587,0.7169270046451219,0.6896825779608615,0.9293852332812669,-0.4572349270989304,-0.29403081842252654,-0.3516467006374174,-0.6928565697154202,1.5618255626117028,1.2094541179892768,-0.7686204688386488,-0.6171104996803499,0.15400383137548762,0.5641848404923483,-0.9459006375009159,-0.1560960522544753,-0.3323988589762122,-0.1766429327560093,-0.5248773653964222,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.182538127375123,Açúcares e produtos de confeitaria
-0.36534506310738857,-0.02743207911424492,-0.016405939383210628,-0.3453491127636758,0.6735454289296159,0.08006330005351137,0.9573593645406535,0.7501786822384009,0.26588844617024887,-0.14849439155912209,-0.1582264148303827,-0.04262671977361816,0.3371043886749903,0.7169270046451219,0.09301497829119529,-0.3701371720156699,-0.25397982138683084,-0.22319151833069575,-0.12372956321517775,0.15072925928014605,-0.19294772907248914,-0.17520115715415352,-0.5727756814400403,-0.5731921553918369,-0.46789920502437476,-0.0623151415189267,-0.5806239553285736,-0.01303336889561275,0.051747784285444395,-0.1554859465243987,-0.3464388535825643,-0.6726184793275534,-0.23057828599163693,-0.042025866795189944,-0.13029202314071792,0.19346740905387041,-0.23709782512875607,-0.12865263420174072,Açúcares e produtos de confeitaria
-0.4405102423748268,-0.2077979498010001,-0.5429908717895994,-0.45529596692641044,-0.5542618644093956,-0.2554667409292217,0.9044973025401872,0.4079834421663927,0.014797392288117977,-0.19473522986338948,-0.2176555539723804,-0.34307953369743444,-0.4424911104970882,0.7169270046451219,-0.7488693816893534,-0.3262169316776024,-0.4572349270989304,-0.29403081842252654,-0.8842642768783614,-0.6744510607191533,-0.52185919601543,-0.20323934808384914,-0.7686204688386488,-0.6171104996803499,-0.6752002171576622,-0.7632196377027145,-0.9459006375009159,-0.1560960522544753,-0.4421550427652569,-0.17456157651089269,-0.5177080889266953,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.12950168462579575,-0.3062518876873657,-0.38005369361017466,-0.2054356457207529,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,3.588824921063871,3.3781778041633213,3.4042288160070893,-0.19473522986338948,-0.20576972614398087,-0.34307953369743444,-0.42326920836994225,0.7169270046451219,1.3526097483065826,-0.3623865413677756,-0.43379143163040673,-0.29403081842252654,-0.8770667420642946,-0.6928565697154202,-0.52185919601543,-0.1978473882896769,-0.7665146109096316,-0.6142400196614929,-0.6544701159443335,-0.7981513344973215,-0.9459006375009159,-0.1560960522544753,-0.41361843498010525,-0.16831750777554275,-0.42928701246672923,-0.6726184793275534,-0.31314157879226046,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.22833316406638277,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,6.083532904252549,5.950379235093553,3.365939770176198,-0.19473522986338948,-0.1889314700537482,-0.34307953369743444,-0.42326920836994225,0.7169270046451219,1.3393512048996683,-0.3882219768607565,-0.4572349270989304,-0.29403081842252654,-0.8626716724361609,-0.6775186455518645,-0.48530332305705925,-0.1978473882896769,-0.7671463682883366,-0.61510116366715,-0.662762156429665,-0.7981513344973215,-0.9459006375009159,-0.1560960522544753,-0.4355696717379142,-0.1703988640206594,-0.4436255654061832,-0.6726184793275534,-0.3178594812380104,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.22680666284334078,Açúcares e produtos de confeitaria
0.5831679133626635,-0.18079707095567749,-0.28110356884833,0.44668509731858347,-0.10823098483801134,-0.21578039199578017,4.1239546755685925,2.5766842968553645,2.472528700788745,-0.15587738254887906,-0.1998268122297811,-0.2913664848293077,0.4417163873516279,0.7169270046451219,1.2597999444581818,-0.4295586736495259,-0.4572349270989304,-0.26132191846092856,-0.06374530807474493,-0.07167064109141234,-0.22941221234846398,-0.19730819231025967,-0.5268679785874634,-0.5746273954012654,-0.4430230835683803,-0.06807887149003686,-0.47915821028070066,-0.1425297633152728,0.11979661823465212,-0.15791072654995958,0.05105451100497796,-0.6726184793275534,-0.0843233101733896,-0.1767173181473559,-0.13304051379708898,-0.29005353122897876,-0.1608546952719995,-0.16116711025253516,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,5.190795245244672,2.5642265280081364,3.176621710234571,-0.19473522986338948,-0.1899219557061148,-0.34307953369743444,-0.42326920836994225,0.7169270046451219,1.2133950425339812,-0.4321422171988239,-0.4103479361618832,-0.29403081842252654,-0.8554741376220941,-0.6890220886745312,-0.5035812595362447,-0.1843674888042463,-0.7669357824954349,-0.6148141156652642,-0.6586161361869992,-0.6863699047545793,-0.9459006375009159,-0.1560960522544753,-0.41800868233166705,-0.1651954734078678,-0.41494845952727527,-0.6726184793275534,-0.3178594812380104,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.2207006579511728,Açúcares e produtos de confeitaria
-0.1279185444689731,-0.07603366103582566,2.2353681878515803,-0.13222938123496264,3.206486522135037,-0.17429011811081854,2.729750664722958,3.104762561568902,1.7237651378735461,-0.09759061157711342,0.2686729013396343,-0.1731652302735895,0.7684887235131099,0.7169270046451219,2.274078515087135,0.14140445074535096,0.3398439188308716,-0.20408134352813215,0.6128229644475353,1.5817575837398976,0.6113728656940633,0.050721958221663144,-0.3750356219053163,-0.5063099709524674,-0.5259434884216952,0.48384193786475244,-0.16968768788468833,-0.08703130856398993,0.21199181261744965,-0.12981241724088496,-0.3456454536532479,-0.6726184793275534,-0.06309274916751498,-0.11912766023385087,-0.1377589526921466,-0.3062518876873657,-0.13702871719176307,0.12276211723327528,Açúcares e produtos de confeitaria
-0.18727517412857697,-0.14623594603366452,0.3584213607352795,-0.21950946688547474,1.812074109345894,-0.10483900747729583,3.4373396090625343,3.6617559634489,2.2253516382582164,-0.12608636627442105,0.12307151044173986,-0.23965343596118097,0.23027546395302187,0.7169270046451219,1.9890198318384749,-0.17895494936761158,0.19918294601973008,-0.2286130184993306,0.166575805975393,0.9275951181642447,0.26409207258954115,-0.02584387085558258,-0.5363443392680411,-0.5396075391712093,-0.5715497110910185,0.09610010344461566,-0.5065539614436263,-0.08086481359162516,0.025406300176073635,-0.1423005547115848,-0.3886611124716097,-0.6726184793275534,-0.14093813952238857,-0.11364335281101093,-0.13186090407332457,-0.3062518876873657,-0.20850665143247235,0.017433532843377897,Açúcares e produtos de confeitaria
-0.14313054503500222,-0.17971703580186457,-0.2819817958870331,-0.187723883454542,-0.41137986522879383,0.07555348767471119,4.741796462407377,4.785971251104515,2.835253594960051,-0.1675347367432322,-0.02649182306562105,-0.3397551234130548,0.5172456481098936,0.7169270046451219,1.1420441911896715,-0.2636951777845888,-0.06807290232143881,-0.2586234342140968,0.06879729552629534,-0.4205317261914878,0.16743834448760897,-0.09863532807690777,-0.5736180246116472,-0.5619972833182945,-0.47619124550970626,2.1210661144402225,-0.6591584419956271,-0.1547640893404445,-0.055813275827819475,-0.13634787585055122,0.30232092295714563,-0.6726184793275534,-0.2069887737628874,-0.1894769080688074,-0.13613109127335174,-0.3062518876873657,0.17032640004328692,-0.10438126475537304,Açúcares e produtos de confeitaria
-0.23917494076561757,-0.1645965436484839,-0.0812190948395006,-0.2666667668936619,-0.26324618293509006,0.637476110073213,3.015692340892148,4.154493504958987,2.392972572229005,-0.0237607016795436,0.09929985478494081,-0.30008382735279193,7.470525265178016,0.7169270046451219,1.299575574678925,1.9938051755920778,0.00694628317783668,-0.29403081842252654,5.212047710636227,-0.29483743767114845,0.7575963575275463,-0.05765643364119877,1.2066742685795744,1.4065779136138754,-0.21913799046442983,3.4984473712393296,-0.015459755411921594,0.49631911582171684,0.8749191627032799,-0.1599920827950762,0.309148463915149,-0.6726184793275534,0.9229488619942172,0.47870741429932645,1.110504056995351,1.2487903323177774,-0.36099291114598553,-0.11995157723040137,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.14553604419314944,-0.2554667409292217,4.718587124240505,4.585925710299821,3.0375048437156678,-0.19473522986338948,0.6836863896812518,-0.34307953369743444,2.4728307121200555,0.7169270046451219,1.3791268351204116,-0.465728283339699,0.5977223689846312,-0.26132191846092856,-0.26527628286861565,-0.5187711304590624,0.42859350090220955,0.17958979730237956,-0.48854136427934847,-0.5597008993032088,3.0976782036681696,0.16247032735436878,-0.4842314975330943,-0.1560960522544753,-0.3104476222184032,-0.15687004842740127,-0.2094292007284354,-0.6726184793275534,-0.3037057739007606,-0.19085146561812755,0.1842745018955371,-0.3062518876873657,-0.36099291114598553,0.8127406700482556,Açúcares e produtos de confeitaria
-0.4217189475579672,-0.1581163327256065,-0.37735725229019157,-0.4271579094629617,-0.1741486625334981,-0.14632928136225745,-0.025256949634682863,0.17626894160795678,-0.3617115583823087,-0.151862071659713,-0.15327398656854954,-0.2540813765953883,0.27791374472479874,0.7169270046451219,-0.7202176693870113,-0.4034648838016152,-0.268983658486686,-0.2529893261957115,-0.15449182701049932,-0.43188179007251903,-0.3016100614412462,-0.16172125766872292,-0.5837261426709303,-0.5812294994446366,-0.5093594074510323,-0.22999427247239884,-0.6230366367585843,-0.12390571519973674,-0.08434988361297108,-0.15679720095882219,-0.3904940574890366,-0.6726184793275534,-0.24001409088313677,-0.1572861878553091,-0.12710707688655398,0.506905606523657,-0.35146251991389094,-0.16544131367705273,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,5.766623527583087,5.048371203349806,3.1608806580596496,-0.19473522986338948,-0.21468409701528052,-0.34307953369743444,-0.42326920836994225,0.7169270046451219,1.2001364991270669,-0.46314473979040094,-0.4572349270989304,-0.29403081842252654,-0.8842642768783614,-0.6913227772990647,-0.5401371324946154,-0.20323934808384914,-0.7686204688386488,-0.6171104996803499,-0.6752002171576622,-0.8016445041767821,-0.9459006375009159,-0.1560960522544753,-0.40703306395276256,-0.1703988640206594,-0.508149053633726,-0.6726184793275534,-0.3155005300151354,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.22222715917421482,Açúcares e produtos de confeitaria
0.05999440369962215,-0.00043120026892229515,1.5162758885614687,0.03164874973271534,3.215903333234392,0.5400641626911293,2.292257927719098,2.22262139277626,1.2837389145080973,-0.19020181434336328,0.3191876696103324,-0.1043277746517031,-0.2182419929810939,0.7169270046451219,1.9616541982466038,0.15948925559043753,0.6096785516735782,-0.20603570030083762,-0.08004052689379217,2.0878323915164194,1.1009656722255228,0.12998376719599503,-0.5106528725340301,-0.5203753230448671,-0.546673589635024,0.2086849622136338,-0.5835664619349619,-0.03545844451211446,-0.25337440664809996,-0.14155126646334282,-0.5002150543405615,-0.6726184793275534,-0.21878352987726218,-0.06494781635153228,-0.13680346881589744,0.4583105371484963,-0.1341695998221347,-0.03187245666087846,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5452742620902274,-0.45946456803210656,-0.5548051419728199,-0.2554667409292217,3.947287560400367,2.7179160552602513,2.1262255529404657,-0.19473522986338948,-0.11860698873571753,-0.34307953369743444,-0.3143450963161149,0.7169270046451219,0.5703556872986317,-0.3391346494240929,-0.19935647694517086,-0.20408134352813215,-0.7475111154110919,-0.6874882962581756,-0.46702538657787385,-0.18167150890716022,-0.743560759483343,-0.6067767716124645,-0.5922798123043473,-0.5466431175761516,-0.908358311833203,-0.1560960522544753,-0.27532564340590887,-0.15582937030484295,-0.4579641183456371,-0.6726184793275534,-0.2895520665635109,-0.19085146561812755,-0.033953297000878596,-0.3062518876873657,-0.3228713462176072,-0.21917415672813081,Açúcares e produtos de confeitaria
-0.21948882238605044,-0.06199320403625789,0.6628148523497799,-0.21429871550335464,1.7224333113808776,0.16304384782343462,1.4900564122120201,1.468008436656555,0.5661171088686896,-0.1456448160893913,-0.07106367742211936,0.8330968249160593,-0.12800797709556153,0.7169270046451219,0.9276203979413478,-0.21460785034792518,-0.1798983757062963,-0.16358772537567387,-0.18008626080932089,0.9844221271902187,-0.014810960146348487,-0.11157603158292112,-0.510021115155325,-0.5818035954484082,-0.46375318478170907,-0.06626242325671726,-0.42933852946219503,0.04147104686612492,0.02101605282451184,-0.07965173173357401,-0.4156892847624804,-0.6726184793275534,-0.23529618843738687,0.015027131448967244,-0.13477454009102266,0.48746757877359276,-0.04791955917167883,-0.11979892710809717,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,1.4804570825452688,1.3455944659314276,0.3874774383754555,-0.19473522986338948,-0.13841670178305013,-0.34307953369743444,-0.4150037904552694,0.7169270046451219,-0.4754119239217433,-0.45539410914250666,-0.4572349270989304,-0.2852811876827991,-0.8743316788349492,-0.6928565697154202,-0.5132685658702129,-0.20323934808384914,-0.7686204688386488,-0.6171104996803499,-0.6752002171576622,-0.809294545774801,-0.6374447725553823,-0.1560960522544753,-0.42020380600744794,-0.1603042862318437,-0.5129046736919782,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.22833316406638277,Açúcares e produtos de confeitaria
-0.4181396533071368,-0.17539689518661294,-0.5466794253521525,-0.4282000597393858,-0.5421286654929186,-0.2554667409292217,4.241908082569633,4.270547456851582,2.3568106956109416,-0.19473522986338948,-0.1483215583067164,-0.34307953369743444,-0.40340657617189135,0.7169270046451219,0.6585250009546127,-0.44247639139601624,-0.07745030050884821,-0.17382561106365405,-0.7978938591095597,-0.6706165796782644,-0.41950275173199186,-0.17627954911298796,-0.6759627199618878,-0.522384659058067,-0.5508196098776897,-0.3737312184428474,-0.8677720138140538,-0.1560960522544753,-0.37630133249183007,-0.1703988640206594,-0.5330025453954461,-0.6726184793275534,-0.28011626167201104,-0.1790171073435941,0.6701557471140972,-0.3062518876873657,-0.27521939005713436,-0.21764765550508883,Açúcares e produtos de confeitaria
3.755615717681995,-0.1235552078035935,3.7014804062625637,3.2300079480780486,1.346666330012375,-0.2554667409292217,-0.03774922796812644,0.11620938232342737,0.02883670909277788,-0.19473522986338948,0.25084415959703493,-0.34307953369743444,-0.16697718000799552,0.7169270046451219,2.625429915370367,0.017394360379042892,0.9493748010124848,0.3110838308670357,1.6924531865575572,3.171533423292451,2.2746650852999326,0.5872219577418005,2.850506967970475,3.2301938695937635,1.5760887746098395,1.451449939075364,1.5998749057502146,-0.1560960522544753,-0.21166705680826298,-0.11836495789274347,0.5624628991788354,-0.6726184793275534,-0.15509184685963834,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,3.903857165216336,0.21587869183883682,Açúcares e produtos de confeitaria
-0.43901886977031407,-0.2077979498010001,-0.5484358794295586,-0.45425381664998643,-0.5566160671842344,-0.2554667409292217,0.3771916592022013,0.5646890608236258,0.038621687471783336,-0.19473522986338948,-0.1582264148303827,-0.34307953369743444,-0.42326920836994225,0.7169270046451219,-0.7621279250962677,-0.3959726075086507,0.058521973208588624,-0.2694991434513281,-0.7978938591095597,-0.6821200228009311,-0.4487474500986885,-0.17627954911298796,-0.6359514193105592,-0.44201121853006947,-0.5922798123043473,-0.48725923302531987,-0.8911091351750646,-0.1560960522544753,-0.37630133249183007,-0.17352089838833434,-0.5200978477499376,-0.6726184793275534,-0.3037057739007606,-0.14253943830914984,-0.10472988042674315,-0.3062518876873657,-0.032194413638722774,-0.21459465305900483,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5449229712747462,-0.45946456803210656,-0.5548051419728199,-0.2554667409292217,3.9473533092337014,2.7179160552602513,2.1262255529404657,-0.19473522986338948,-0.11860698873571753,-0.34307953369743444,-0.3143450963161149,0.7169270046451219,0.5703556872986317,-0.3391346494240929,-0.19935647694517086,-0.20408134352813215,-0.7475111154110919,-0.6874882962581756,-0.46702538657787385,-0.18167150890716022,-0.7433501736904412,-0.6056285796049217,-0.5922798123043473,-0.5466431175761516,-0.908358311833203,-0.1560960522544753,-0.26654514870278534,-0.15582937030484295,-0.4579641183456371,-0.6726184793275534,-0.28011626167201104,-0.19085146561812755,-0.033953297000878596,-0.3062518876873657,-0.3228713462176072,-0.21917415672813081,Açúcares e produtos de confeitaria
-0.4300706341432381,-0.2077979498010001,-0.5484358794295586,-0.44643768957680624,-0.5529942167614055,-0.2554667409292217,0.5146067208700804,0.6099304319004003,0.17093161250963948,-0.19473522986338948,-0.10870213221205124,-0.34307953369743444,-0.2694939913527742,0.7169270046451219,-0.6892059363582383,-0.39338906395935264,0.058521973208588624,-0.27767636844172755,-0.8122889287376933,-0.6851876076336423,-0.3573577677027616,-0.16010366973047124,-0.6675392882458187,-0.49367985886949645,-0.3849788001710598,-0.4697933846280164,-0.9073436543827241,-0.1560960522544753,-0.3543500957340211,-0.17456157651089269,-0.5320466418661491,-0.6726184793275534,-0.28011626167201104,-0.18853522223391403,-0.12596285545450253,-0.3062518876873657,-0.3228713462176072,-0.21154165061292085,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,5.0578511042434995,4.896714259435923,2.70226297577409,-0.19473522986338948,-0.17803612787771525,-0.34307953369743444,-0.4040473062427962,0.7169270046451219,0.7427167515885192,-0.3572194542691795,-0.4103479361618832,-0.27767636844172755,-0.8554741376220941,-0.6928565697154202,-0.5035812595362447,-0.16010366973047124,-0.7286091681873201,-0.5826647394540652,-0.5922798123043473,-0.633972359562669,-0.9154609139865539,-0.1560960522544753,-0.3543500957340211,-0.16831750777554275,-0.5248773653964222,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.13186090407332457,-0.3062518876873657,-0.38005369361017466,-0.19475013715945896,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,-0.3598527624709684,-0.48832024278941333,-0.8033118869652498,-0.19473522986338948,-0.2176555539723804,-0.34307953369743444,-0.4424911104970882,0.7169270046451219,-1.272581846262473,-0.465728283339699,-0.4572349270989304,-0.29403081842252654,-0.8842642768783614,-0.6928565697154202,-0.5401371324946154,-0.20323934808384914,-0.7686204688386488,-0.6171104996803499,-0.6752002171576622,-0.8156171828946248,-0.9459006375009159,-0.1560960522544753,-0.4421550427652569,-0.1766429327560093,0.039105716888766344,-0.6726184793275534,-0.3272952861295102,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.22833316406638277,Açúcares e produtos de confeitaria
-0.4449843601883647,-0.2077979498010001,-0.5519487875843712,-0.45946456803210656,-0.5566160671842344,-0.2554667409292217,5.2426053259117955,5.1204951282548095,2.8506543000609206,-0.18812939581992272,-0.2037887548392476,-0.34307953369743444,-0.4112747414426031,0.7169270046451219,1.1023945171312934,-0.44764347849461245,-0.45700049214424515,-0.2754112771193869,-0.8226461813351355,-0.6854176764960956,-0.4255161928336439,-0.19946497622792858,-0.5062305708830938,-0.5998876195672075,-0.662762156429665,-0.23988692900463152,-0.31620422373381674,-0.1560960522544753,0.1417478549924611,-0.052812642952794975,-0.30805932688129256,-0.6726184793275534,-0.32257738368376027,-0.19085146561812755,-0.1377589526921466,-0.3062518876873657,-0.38005369361017466,-0.22543281174260302,Açúcares e produtos de confeitaria
-0.4318602812686533,-0.18943735218618069,-0.5426395809741181,-0.44331123874753414,-0.5406799253237871,-0.2554667409292217,-0.3598527624709684,2.011101591191225,1.9143594993428696,-0.19473522986338948,0.0606709143426423,-0.34307953369743444,-0.16697718000799552,0.7169270046451219,0.31844336256725775,-0.22545873325497712,1.2072532511662442,-0.26132191846092856,-0.3876343747077514,-0.6637145138046642,0.20925826315198504,-0.0420197502380993,-0.28448373095757257,-0.07688616013145178,0.17473393258881628,1.7413830224706015,-0.7247053132965531,-0.1560960522544753,-0.033862039070010515,-0.17352089838833434,-0.5296568830429068,-0.6726184793275534,-0.2069887737628874,-0.14138384803057774,-0.13068129434956016,-0.3062518876873657,-0.20374145581642508,-0.16116711025253516,Açúcares e produtos de confeitaria
-0.3241831792228392,-0.14299584057222578,-0.2612556377736395,-0.32502718237340733,-0.16980244202610334,-0.18601563029569898,0.4303824653693373,0.5540671737012527,-0.1464845774284456,-0.11740811370751374,-0.2067602117963475,0.5620022475925194,0.129052927351471,0.7169270046451219,-0.4031661208974667,-0.3760793221790555,-0.4572349270989304,-0.16846952869494236,-0.10902499959003922,-0.30434695065255307,-0.3666064035612294,-0.19730819231025967,-0.4270503127520435,-0.5907020835068649,-0.4388770633257146,-0.35742510237912484,-0.37931591715359375,-0.07646440277934567,0.1395527313166802,-0.06264705121097107,-0.38957639010091155,-0.6726184793275534,-0.21642457865438722,-0.10831472732055256,-0.1377589526921466,0.5166246203986892,-0.22709091433505676,-0.14376499630985642,Açúcares e produtos de confeitaria
